id,X,Y,平均日较差,年均温,年降水量,最冷季度平均气温,最冷季度（或最寒季度）总降水量,最冷月（或最寒月）最低温,最干季度平均气温,最干季度（或最干燥季度）总降水量,最干月（或最干燥月）降水量,最暖季度平均气温,最暖季度（或最热季度）总降水量,最暖月（或最热月）最高温,最湿季度平均气温,最湿季度（或最湿润季度）总降水量,最湿月（或最湿润月）降水量,气温季节性,气温年较差,等温性,降水季节性,白蛾
1818,121.1297099,23.66666142,6.10833,11.4958,3148,6.73333,292,2.6,7.83333,229,67,15.1667,1378,18.4,15.1667,1378,568,344.122,15.8,38.6603,61.0158,0
1819,120.4561052,23.16781595,6.45,22.4667,2682,16.9167,86,12.6,18.2333,62,17,26.7333,1687,30.2,26.7333,1687,611,404.078,17.6,36.6477,104.199,0
1820,120.9855094,24.323895,5.875,15.4292,2499,10.3333,228,6.5,11.5667,159,45,19.6333,1181,23,19.6333,1181,407,381.834,16.5,35.6061,67.1732,0
1821,121.4475847,24.35057021,6.1,5.34167,4245,0.466667,459,-4,1.66667,333,93,9.43333,1688,12.5,8.68333,1697,575,364.185,16.5,36.9697,53.8069,0
1822,121.1051442,23.27885573,5.58333,12.4833,2703,7.93333,265,4,8.91667,263,84,16.0167,1208,18.9,15.7667,1361,622,328.401,14.9,37.472,72.3206,0
1823,121.5947848,24.47785682,5.31667,13.7583,2907,8.71667,419,5.2,9.88333,370,116,18.1167,1019,21.3,17.9333,1043,365,381.985,16.1,33.0228,37.9979,0
1824,120.8652227,24.70360793,6.525,21.7958,1730,15.4167,232,11.4,20.0667,142,36,27.5667,663,31.8,24.0167,673,268,505.333,20.4,31.9853,53.3064,0
1825,120.5227844,22.83839667,7.04167,24.0042,2481,18.8,65,14.1,19.9667,55,15,27.9667,1589,31.5,27.9667,1589,609,379.344,17.4,40.4693,107.369,0
1826,120.8236279,23.4385434,5.95,11.9083,3055,7.51667,233,3.4,8.56667,190,59,15.25,1498,18.2,15.25,1498,643,315.125,14.8,40.2027,73.317,0
1827,120.292603,22.71594218,6.94167,24.3875,2062,19.1,63,14.4,20.35,49,14,28.3333,1338,31.9,28.3333,1338,497,381.368,17.5,39.6667,105.931,0
1828,120.3380787,22.75430291,7.19167,24.3875,2138,19.0667,65,14.1,20.3,53,14,28.3167,1386,31.8,28.3167,1386,518,382.855,17.7,40.6309,106.289,0
1829,120.8907414,24.2785522,6.25,19.5167,2526,14.1167,189,10.1,18.0167,109,22,24.1,1343,27.8,24.1,1343,514,412.737,17.7,35.3107,81.5396,0
1830,121.7886781,24.68826872,6.35833,22.5042,2891,16.8167,499,13.2,16.8167,499,158,27.9333,849,32.3,26.1833,1020,374,454.985,19.1,33.2897,30.6187,0
1831,120.9355473,22.6457844,5.23333,19.8667,3293,15.45,168,12.1,15.45,168,46,23.3667,1791,26.3,23.1167,1831,694,322.225,14.2,36.8545,88.3645,0
1832,120.940929,22.4437864,4.88333,23.5667,2538,19.3,154,16.3,19.3,154,47,27.05,1338,30,26.8667,1366,526,316.467,13.7,35.6448,83.8299,0
1833,120.2656659,23.34349784,7.19167,23.3208,1578,17.3167,78,12.6,18.75,58,16,28.0167,963,31.7,28.0167,963,338,442.901,19.1,37.6527,95.7166,0
1834,120.5517145,23.85772599,7.14167,22.7875,1628,16.8833,105,12.3,21.1167,60,13,27.7667,929,31.9,27.7667,929,321,448.969,19.6,36.4371,86.8615,0
1835,120.5298164,23.71005853,7.08333,22.95,1759,17.0167,103,12.5,21.2333,65,14,27.95,1049,32,27.95,1049,357,449.302,19.5,36.3248,91.6347,0
1836,120.8449367,22.71204564,5.4,15.525,3109,11.25,170,7.6,11.25,170,45,18.7833,1698,21.6,18.5833,1765,721,306.791,14,38.5714,89.252,0
1837,120.1727968,23.50547379,6.21667,22.8,1316,16.65,80,12.6,21.1167,47,13,27.7333,767,31.3,27.7333,767,269,459.12,18.7,33.2442,89.7394,0
1838,120.9600326,24.69358006,6.44167,21.3292,1905,15.05,244,11.1,19.5667,156,39,27.05,757,31.2,27.05,757,290,497.651,20.1,32.0481,53.9367,0
1839,120.5479808,22.50085793,7,24.6167,2758,19.7667,57,15.1,20.8667,54,13,28.3167,1813,31.9,28.3167,1813,739,352.642,16.8,41.6667,111.595,0
1840,121.4238099,24.76545941,5.25,13.8083,2791,8.55,378,5,9.8,309,89,18.4333,1077,21.6,18.4333,1077,422,403.191,16.6,31.6265,46.6325,0
1841,121.2377905,23.33386336,5.25,19.9,2262,15.15,188,11.9,15.15,188,54,23.8167,972,27,23.6333,1029,354,352.833,15.1,34.7682,64.7362,0
1842,120.5618756,23.61891503,6.91667,22.3417,2061,16.45,108,12,17.8333,70,16,27.1333,1239,30.9,27.1333,1239,436,439.653,18.9,36.5961,93.9803,0
1843,120.5638493,22.49485834,6.99167,24.5958,2819,19.7833,58,15.1,20.8833,56,14,28.2833,1850,31.9,28.2833,1850,759,349.919,16.8,41.6171,111.642,0
1844,120.3930962,23.11523809,6.725,23.2375,2259,17.4833,81,13,18.85,61,17,27.65,1452,31.2,27.65,1452,545,419.15,18.2,36.9506,105.718,0
1845,121.6739222,24.96873638,5.39167,19.8375,3221,14.05,561,10.9,14.05,561,177,25.25,970,29,23.5833,1168,439,461.653,18.1,29.7882,32.2271,0
1846,121.4818117,23.4868948,4.89167,22.0625,2202,17.3833,224,14.5,17.3833,224,68,26.1667,752,29.3,24.95,951,381,359.211,14.8,33.0518,57.9642,0
1847,120.639735,23.93666196,6.83333,21.3667,2267,15.75,142,11.4,19.7833,76,15,26.05,1277,30,26.05,1277,447,424.228,18.6,36.7383,87.7192,0
1848,120.9588973,23.32639816,6.3,11.8833,2776,7.28333,230,3,8.36667,210,65,15.3333,1320,18.6,15.1833,1412,636,329.465,15.6,40.3846,74.9327,0
1849,121.3940307,23.1583641,4.83333,23.1917,2132,18.6333,225,15.8,19.0167,219,71,27.1833,771,30.2,26.0667,960,358,350.674,14.4,33.5648,59.3396,0
1850,121.609173,23.92353519,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
1851,121.5501508,24.40028954,5.43333,18.0667,2556,12.5667,259,9.3,12.5667,259,76,22.85,880,26.4,21.3833,1060,401,419.579,17.1,31.7739,53.4169,0
1852,121.0557041,23.01419047,5.29167,19.3542,2557,14.4833,163,11.1,15.5833,163,45,23.2,1255,26.3,22.9833,1289,464,354.865,15.2,34.8136,77.1242,0
1853,120.7701765,23.17414066,5.95833,20.0292,2679,15.1333,102,11.2,16.3,78,24,23.75,1501,27,23.75,1501,560,354.089,15.8,37.711,91.9798,0
1854,121.1352453,23.02516169,5.46667,20.6917,2489,15.9833,178,12.6,15.9833,178,51,24.5333,1165,27.7,24.3333,1225,433,347.68,15.1,36.2031,72.5241,0
1855,121.3370915,23.47162383,6.00833,21.4875,2280,16.6333,198,13,16.6333,198,59,25.6833,914,29.3,25.45,1016,359,367.715,16.3,36.8609,61.7381,0
1856,120.8123027,22.82780125,5.80833,15.6208,2906,11.2167,140,7.3,12.25,138,34,18.9,1622,21.9,18.75,1658,675,313.901,14.6,39.7831,91.4152,0
1857,121.2674148,24.12114203,6.33333,7.29167,4326,2.46667,443,-2,3.63333,299,79,11.2667,1763,14.5,10.5667,1795,610,358.493,16.5,38.3838,57.376,0
1858,121.1435399,22.73548899,5.58333,24.4417,1904,19.9667,156,16.5,19.9667,156,51,28.3333,819,31.6,28.1667,884,308,340.84,15.1,36.9757,66.7832,0
1859,121.4171089,25.05197335,6.48333,21.225,2751,15.0667,489,11.4,16.6,457,143,27.05,847,31.4,25.3,889,328,495.849,20,32.4167,27.6003,0
1860,120.8564631,23.41727404,6.13333,15.8083,1939,11.1167,114,7.1,12.2333,86,25,19.3667,1002,22.7,19.3667,1002,387,337.887,15.6,39.3162,79.9893,0
1861,121.5148523,24.41054334,5.475,15.6542,2609,10.1667,367,6.7,10.1667,367,117,20.3,880,23.7,20.1167,999,371,412.434,17,32.2059,40.6888,0
1862,120.5960696,23.27424983,5.775,21.6542,2880,16.4833,95,12.7,17.7667,68,20,25.7,1746,28.9,25.7,1746,626,379.602,16.2,35.6481,100.058,0
1863,121.4925573,25.06932722,6.275,21.8708,2682,15.6667,481,12.2,17.2333,460,141,27.7667,783,32,25.9833,875,325,500.919,19.8,31.6919,26.6784,0
1864,120.8195562,23.3964595,6.00833,15.3875,2027,10.8,120,6.8,11.9,93,27,18.85,1055,22,18.85,1055,425,329.47,15.2,39.5285,80.9396,0
1865,121.2945285,24.17080886,6.20833,7.82083,4156,2.95,421,-1.4,4.11667,279,74,11.85,1676,15.1,11.1333,1727,593,361.062,16.5,37.6263,57.7578,0
1866,120.8741792,23.97271897,6.23333,20.8167,2380,15.4167,161,11.4,16.7333,103,24,25.3,1276,28.9,25.3,1276,458,407.444,17.5,35.619,82.3552,0
1867,120.33059,23.91258991,6.66667,22.45,1271,16.2833,98,12,20.8,42,9,27.6,714,31.6,27.6,714,245,468.241,19.6,34.0136,84.5486,0
1868,120.8685881,22.56767568,5.275,21.7875,2923,17.1167,149,13.8,17.1167,149,45,25.4833,1628,28.5,25.25,1676,634,340.882,14.7,35.8844,91.467,0
1869,121.6020173,23.99198575,6.39167,23.2042,2127,18.0667,247,14.4,18.0667,247,72,27.8667,648,31.8,26.4833,924,337,401.522,17.4,36.7337,52.8705,0
1870,120.931777,23.50526013,5.86667,13.1833,2367,8.51667,174,4.6,9.61667,144,45,16.7167,1152,19.9,16.5833,1170,502,335.514,15.3,38.3442,73.843,0
1871,120.4718117,22.49175015,6.81667,24.5667,2470,19.7333,54,15.2,20.85,50,13,28.25,1629,31.7,28.25,1629,647,352.293,16.5,41.3131,110.569,0
1872,120.6401837,23.42187704,5.84167,19.7458,2595,14.8833,112,11,16.0333,74,22,23.5667,1476,26.8,23.5667,1476,537,357.456,15.8,36.9726,92.4951,0
1873,121.3266482,24.07966892,6.01667,7.84167,4394,2.93333,457,-1.3,4.13333,308,81,11.8833,1775,15,11.1667,1817,612,362.597,16.3,36.9121,56.7433,0
1874,120.8967718,22.33162414,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
1875,120.583205,23.81174738,7.20833,22.8125,1794,16.95,110,12.3,21.1667,64,13,27.7167,1056,31.8,27.7167,1056,365,443.945,19.5,36.9658,89.9949,0
1876,120.8856454,24.51402667,5.85833,19.1708,2474,13.4833,216,9.7,17.5167,128,28,24.1667,1243,27.8,24.1667,1243,440,441.045,18.1,32.3665,73.5821,0
1877,120.6537502,22.90314161,6.05833,22.0042,3185,17.2667,88,13.2,18.3833,72,22,25.65,1947,28.8,25.65,1947,739,344.525,15.6,38.8355,102.199,0
1878,120.8705793,24.6942954,6.64167,21.8792,1799,15.5333,234,11.5,20.15,143,36,27.6333,717,31.9,27.6333,717,284,503.246,20.4,32.5572,54.7958,0
1879,120.9376323,23.05913431,5.96667,9.98333,3640,5.58333,297,1.4,6.58333,263,83,13.3,1719,16.3,13.0667,1761,753,313.262,14.9,40.0447,70.0103,0
1880,120.2193134,23.57637549,6.95,22.975,1352,16.8333,86,12.3,21.2833,46,12,27.9833,795,31.9,27.9833,795,286,460.856,19.6,35.4592,90.4579,0
1881,120.6754,23.88566016,6.85833,22.0292,2083,16.1833,134,11.8,20.3333,82,17,26.8833,1199,30.8,26.8833,1199,404,440.823,19,36.0965,87.6845,0
1882,120.7013256,24.50047945,6.45,21.4083,1674,15.15,192,11.1,19.7333,89,21,26.9333,719,31,26.9333,719,278,489.981,19.9,32.4121,63.8838,0
1883,120.7011411,23.6970369,5.80833,19.6125,2590,14.6,143,10.8,15.8167,90,21,23.6167,1447,26.9,23.6167,1447,498,370.866,16.1,36.0766,88.9701,0
1884,121.0516387,22.82364327,5.21667,21.125,2673,16.5,181,13.2,16.5,181,53,24.85,1313,27.9,24.6333,1376,495,339.582,14.7,35.4875,77.1938,0
1885,120.8633944,24.2518737,6.58333,20.2583,2390,14.7167,179,10.5,18.7167,103,21,24.9833,1265,28.8,24.9833,1265,472,424.365,18.3,35.9745,80.7526,0
1886,121.3642904,23.89898732,5.45,15.0833,2274,10.2667,274,6.7,11.3833,241,77,19.0833,844,22.2,18.85,852,305,357.01,15.5,35.1613,46.131,0
1887,121.1758146,24.56452909,5.525,13.7708,2617,8.56667,296,4.8,9.83333,214,60,18.2,1104,21.4,18.2,1104,401,393.893,16.6,33.2831,55.7703,0
1888,121.1117082,24.44674767,5.84167,15.3708,2370,9.93333,247,6.1,11.25,179,53,19.8667,1040,23.4,19.8667,1040,368,407.372,17.3,33.7669,58.9295,0
1989,114.1994585,22.32657075,5.66667,22.85,2263,16.2,106,12.5,17.8667,92,24,28.3167,1147,31.4,28.3167,1147,405,504.737,18.9,29.9824,79.8542,0
1990,114.049431,22.4727901,6.18333,22.8333,1916,16,95,11.8,17.6167,87,24,28.4833,965,31.8,28.4833,965,335,517.623,20,30.9167,77.2976,0
1991,113.9051438,22.24174861,5.49167,21.5208,1853,14.85,95,11,16.4667,83,24,27.0333,902,30.1,27.0333,902,319,505.728,19.1,28.7522,75.6485,0
1992,114.3323235,22.44436931,5.7,21.8083,2070,15.1,107,11.1,16.8,92,26,27.3,1026,30.4,27.3,1026,365,507.632,19.3,29.5337,77.119,0
1993,114.1669414,22.3985455,5.84167,21.0625,2052,14.4333,107,10.4,16.0333,92,26,26.5333,1019,29.7,26.5333,1019,367,502.341,19.3,30.2677,76.8586,0
1994,114.2215115,22.27082564,5.56667,21.375,2042,14.9167,104,11.1,16.55,89,25,26.7167,1002,29.8,26.7167,1002,362,491.433,18.7,29.7683,76.8231,0
1995,114.2537379,22.53410508,6.06667,22.2,2032,15.3,106,11.1,17,93,27,27.85,1017,31.1,27.85,1017,360,521.475,20,30.3333,77.2543,0
1996,114.3312879,22.43002399,5.73333,22.1,2089,15.3667,107,11.4,17.0333,92,26,27.6333,1038,30.8,27.6333,1038,369,510.12,19.4,29.5533,77.3178,0
1997,114.1173995,22.50865825,6.50833,22.8292,2032,15.9167,102,11.5,17.5333,93,26,28.4833,1034,31.9,28.4833,1034,364,520.775,20.4,31.9036,78.2589,0
1998,114.1282312,22.52250726,6.58333,22.7,2028,15.8167,103,11.3,17.4167,94,27,28.35,1028,31.8,28.35,1028,362,519.593,20.5,32.1138,77.9152,0
1999,114.0349548,22.40132496,6.175,22.2125,2012,15.4167,98,11.2,17.0333,89,25,27.8167,1025,31.1,27.8167,1025,365,514.172,19.9,31.0302,78.3916,0
2000,113.9404347,22.3607671,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
2001,114.1440097,22.45136654,6.1,22.4,2081,15.5333,103,11.3,17.15,93,26,28.0333,1053,31.4,28.0333,1053,377,518.341,20.1,30.3483,78.3754,0
2002,113.99487,22.39329848,6.06667,21.6,1974,14.8667,102,10.7,16.4833,90,26,27.1667,986,30.4,27.1667,986,351,509.55,19.7,30.7953,76.8716,0
2003,114.2546834,22.50295872,5.91667,21.8833,2078,15.0833,107,11,16.7833,93,27,27.4833,1045,30.7,27.4833,1045,372,515.775,19.7,30.0338,77.7218,0
2004,113.8610756,22.24266676,5.35833,22.0708,1726,15.3167,87,11.6,16.9667,78,21,27.6333,832,30.7,27.6333,832,292,512.31,19.1,28.0541,74.9197,0
2005,114.1621754,22.53817763,6.6,22.6917,2038,15.75,102,11.2,17.3667,93,26,28.35,1034,31.8,28.35,1034,366,521.871,20.6,32.0388,78.1597,0
2006,114.0093572,22.36667057,5.875,22.4292,1975,15.65,95,11.6,17.3167,86,23,28.0333,1005,31.3,28.0333,1005,356,513.634,19.7,29.8223,78.4252,0
2007,113.9937287,22.45216145,6.20833,22.8958,1957,16.05,100,11.8,17.6667,91,26,28.5333,1004,31.8,28.5333,1004,343,517.795,20,31.0417,78.1641,0
2008,114.1804703,22.30640597,5.675,22.9625,2239,16.3833,105,12.7,18.0667,92,24,28.3333,1131,31.4,28.3333,1131,399,499.609,18.7,30.3476,79.6808,0
2009,113.9997535,22.3757735,5.94167,22.3125,1964,15.5333,95,11.5,17.1833,87,23,27.9333,1001,31.2,27.9333,1001,354,514.168,19.7,30.1607,78.3096,0
2010,114.1674032,22.34343781,5.79167,21.8042,2085,15.2,105,11.3,16.8333,91,25,27.2333,1037,30.4,27.2333,1037,378,500.57,19.1,30.3229,77.7019,0
2011,114.1735098,22.41801861,5.85,20.9833,2047,14.2833,108,10.2,15.8833,92,27,26.5,1019,29.7,26.5,1019,366,506.787,19.5,30,76.8601,0
2012,114.0735903,22.38589226,5.825,21.4125,2010,14.7,101,10.6,16.3,88,25,26.9333,1004,30.1,26.9333,1004,361,507.638,19.5,29.8718,77.312,0
2013,114.1826149,22.44669953,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
2014,114.2646463,22.52467748,5.94167,22.1625,2047,15.2833,105,11.1,17,92,26,27.8,1026,31.1,27.8,1026,363,520.499,20,29.7083,77.5137,0
2015,114.1895645,22.43207823,5.74167,21.6875,2091,14.9333,106,11,16.5667,92,26,27.2333,1052,30.4,27.2333,1052,379,510.953,19.4,29.5962,77.9737,0
2016,113.9532541,22.3199447,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
2017,113.949197,22.44449548,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
2018,114.2449908,22.37633719,5.8,21.3833,2081,14.7167,108,10.7,16.3333,93,26,26.8667,1031,30.1,26.8667,1031,371,504.486,19.4,29.8969,76.9416,0
2019,114.1892934,22.39064202,5.73333,22.3083,2201,15.6167,105,11.7,17.25,92,25,27.85,1119,31,27.85,1119,406,508.066,19.3,29.7064,79.5366,0
2020,113.9991242,22.31913001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
2021,113.9341409,22.3977761,5.96667,21.9417,1922,15.1667,96,11.1,16.8,88,25,27.5333,975,30.8,27.5333,975,341,513.122,19.7,30.2876,77.6998,0
2022,114.3146628,22.44417565,5.64167,21.6125,2075,14.9333,107,11,16.6333,92,26,27.1,1030,30.2,27.1,1030,367,506.486,19.2,29.3837,77.139,0
2023,114.1033921,22.38702759,5.75833,21.6708,2066,14.9833,101,11,16.6,89,24,27.1667,1043,30.3,27.1667,1043,377,506.029,19.3,29.8359,78.372,0
2024,114.3130696,22.34792609,5.34167,22.3042,2080,15.7,106,12,17.4167,91,25,27.8,1017,30.8,27.8,1017,363,504.153,18.8,28.4131,76.9192,0
2025,114.1690484,22.4409028,5.84167,22.0792,2125,15.25,106,11.2,16.8667,94,26,27.7,1078,30.9,27.7,1078,387,516.599,19.7,29.6531,78.6606,0
2026,114.3009576,22.2811354,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
2027,114.1839593,22.21734929,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
2028,114.2428421,22.49304711,5.94167,21.9792,2084,15.2,108,11,16.8833,94,27,27.5667,1048,30.8,27.5667,1048,374,514.205,19.8,30.0084,77.7129,0
2029,114.277356,22.49791757,5.675,21.7792,2059,15.05,106,11.1,16.8,92,26,27.3333,1027,30.5,27.3333,1027,368,510.955,19.4,29.2526,77.243,0
2030,114.2021979,22.53228124,6.4,22.3833,2045,15.4667,104,11,17.1333,93,26,28.0167,1031,31.4,28.0167,1031,364,520.386,20.4,31.3726,77.7126,0
2031,114.1422516,22.44135551,5.96667,21.5917,2069,14.8,105,10.6,16.4,92,26,27.1667,1044,30.4,27.1667,1044,375,513.388,19.8,30.1347,77.9481,0
2032,114.2693969,22.35061858,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
2033,114.1500623,22.55028811,6.50833,22.7792,2028,15.8333,101,11.4,17.4667,92,26,28.4667,1032,31.9,28.4667,1032,365,523.083,20.5,31.748,78.3548,0
2034,114.3112994,22.50334817,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
2035,114.2381582,22.31806775,5.65,21.95,2138,15.3833,106,11.6,17.0333,90,25,27.3833,1067,30.5,27.3833,1067,388,499.623,18.9,29.8942,78.2861,0
2036,114.124479,22.52833641,6.55,22.775,2004,15.8833,101,11.4,17.5,91,26,28.4333,1015,31.9,28.4333,1015,358,520.238,20.5,31.9512,77.8879,0
2037,114.05962,22.28834344,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
2038,114.1730629,22.3348989,5.66667,22.65,2247,16.0167,107,12.3,17.6833,93,24,28.1333,1140,31.3,28.1333,1140,417,504.137,19,29.8246,79.9064,0
2039,114.1131011,22.40242794,5.99167,20.4125,2013,13.8333,109,9.6,15.4,92,27,25.8167,987,29,25.8167,987,354,497.535,19.4,30.8849,75.8418,0
2040,114.1470831,22.43528476,5.96667,21.5917,2069,14.8,105,10.6,16.4,92,26,27.1667,1044,30.4,27.1667,1044,375,513.388,19.8,30.1347,77.9481,0
2041,114.1553361,22.38970861,5.85,21.3333,2070,14.7,105,10.6,16.3,91,25,26.8167,1034,30,26.8167,1034,373,503.119,19.4,30.1546,77.4726,0
2042,114.3262017,22.3368071,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
2043,113.9502667,22.23502601,5.46667,22.1917,1864,15.5167,90,11.7,17.1667,79,21,27.7,921,30.7,27.7,921,325,507.027,19,28.7719,76.9755,0
2044,114.2982332,22.4791806,5.5,22.1583,2050,15.4167,106,11.6,17.2167,92,26,27.7167,1018,30.8,27.7167,1018,361,512.64,19.2,28.6458,77.1126,0
2045,114.1278545,22.40812435,6.05,19.375,2048,12.8833,116,8.6,14.4167,94,29,24.7333,995,27.9,24.7333,995,357,491.521,19.3,31.3472,75.0544,0
2046,114.2425751,22.37279019,5.76667,21.575,2098,14.9,108,10.9,16.5333,93,26,27.0667,1041,30.3,27.0667,1041,377,505.459,19.4,29.7251,77.2618,0
2047,114.2142535,22.41976137,5.66667,22.4583,2150,15.6833,105,11.8,17.35,93,25,28.0333,1088,31.2,28.0333,1088,388,512.972,19.4,29.2096,78.9266,0
2048,114.0010191,22.44684275,6.35,22.9583,1977,16.1333,98,11.8,17.7333,89,25,28.6,1017,31.9,28.6,1017,349,517.274,20.1,31.592,78.6269,0
2049,113.9988144,22.48736772,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
2050,114.1925032,22.24615341,5.41667,21.5583,2025,15.0833,100,11.4,16.7167,85,23,26.9167,992,30,26.9167,992,359,492.456,18.6,29.1219,77.2449,0
2051,114.133104,22.44161694,6.10833,22.0292,2081,15.2333,103,11,16.85,91,25,27.6,1056,30.9,27.6,1056,380,512.837,19.9,30.6951,78.5593,0
2052,114.0978988,22.40346352,6,20.8167,2008,14.1667,106,10,15.75,90,26,26.2833,991,29.5,26.2833,991,356,502.283,19.5,30.7692,76.2883,0
2053,113.9685235,22.41605814,6.11667,22.7667,1964,15.9167,96,11.8,17.55,89,25,28.4,1015,31.7,28.4,1015,349,518.299,19.9,30.737,78.9997,0
2054,114.0011465,22.31367776,5.58333,22.0167,1946,15.4,95,11.6,17.0667,83,23,27.5,976,30.6,27.5,976,348,503.792,19,29.386,77.728,0
2055,114.0815775,22.50062695,6.28333,22.85,1977,15.9667,101,11.7,17.6,92,26,28.5,1001,31.9,28.5,1001,350,519.48,20.2,31.1056,77.609,0
2056,113.9859368,22.27798206,5.51667,21.9833,1927,15.3667,94,11.6,17.0333,83,23,27.4667,962,30.5,27.4667,962,343,503.354,18.9,29.1887,77.7008,0
2057,114.1078022,22.41550495,6.03333,20.975,2013,14.3333,106,10.1,15.9167,90,26,26.4167,997,29.6,26.4167,997,358,502.283,19.5,30.9402,76.6357,0
2058,114.0100476,22.39939056,6.1,21.6333,1985,14.8833,101,10.7,16.5,89,25,27.2,995,30.4,27.2,995,355,510.781,19.7,30.9645,77.2579,0
2059,113.9876977,22.30557772,5.51667,22.1333,1940,15.4833,94,11.7,17.15,83,23,27.65,978,30.7,27.65,978,346,505.984,19,29.0351,78.0535,0
2060,114.3491397,22.36289471,5.35,21.8667,2047,15.2833,107,11.5,17.0167,90,25,27.3333,1002,30.3,27.3333,1002,360,502.663,18.8,28.4574,76.6984,0
2061,114.2309185,22.48334059,6.01667,20.75,2035,14.0833,112,9.8,15.7,94,28,26.2333,1005,29.4,26.2333,1005,359,505.25,19.6,30.6973,75.8382,0
2062,114.218096,22.50827223,6.125,21.4708,2067,14.6833,109,10.4,16.3333,94,27,27.05,1038,30.3,27.05,1038,370,513.789,19.9,30.7789,77.2721,0
2063,114.1896659,22.25561741,5.34167,22.1042,2105,15.5667,101,12,17.2333,86,23,27.5167,1042,30.6,27.5167,1042,378,497.139,18.6,28.7186,78.3095,0
2064,114.2217415,22.41452673,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
2065,114.2494724,22.50258443,5.95833,21.9375,2083,15.1333,108,11,16.8167,94,27,27.5333,1048,30.8,27.5333,1048,373,515.713,19.8,30.0926,77.6553,0
2066,114.181139,22.39791614,5.80833,21.5958,2098,14.9167,106,10.9,16.5333,92,26,27.1,1052,30.3,27.1,1052,380,505.957,19.4,29.9399,77.8382,0
2067,114.2044086,22.48075562,6.14167,21.7625,2075,15,108,10.7,16.65,94,27,27.3333,1040,30.6,27.3333,1040,373,512.277,19.9,30.8626,77.3421,0
2068,113.9851021,22.37789423,5.94167,22.4292,1945,15.6167,94,11.6,17.2667,86,23,28.0667,991,31.3,28.0667,991,350,516.005,19.7,30.1607,78.3059,0
2069,114.1540161,22.53976488,6.66667,22.8083,2032,15.8833,101,11.3,17.4833,92,26,28.4667,1032,31.9,28.4667,1032,365,521.849,20.6,32.3625,78.2541,0
2070,114.0832185,22.36794253,5.65,22.175,2060,15.5,98,11.6,17.1833,87,23,27.6833,1042,30.8,27.6833,1042,374,506.519,19.2,29.4271,78.589,0
2071,114.2914858,22.44598067,5.58333,22.15,2086,15.4167,105,11.5,17.1333,91,25,27.6833,1039,30.8,27.6833,1039,370,510.022,19.3,28.9292,77.6988,0
2072,114.1417531,22.28314498,5.625,21.5375,2040,15.0333,101,11.3,16.6833,86,24,26.9,1011,30,26.9,1011,365,494.199,18.7,30.0802,77.5494,0
2073,114.172172,22.42584537,5.80833,21.7125,2093,14.9333,106,10.9,16.5667,93,26,27.3,1056,30.5,27.3,1056,381,513.022,19.6,29.6344,78.1092,0
2074,114.0119671,22.42104926,6.34167,22.6375,2009,15.8333,99,11.5,17.4333,90,26,28.2333,1036,31.5,28.2333,1036,361,514.314,20,31.7083,78.9728,0
