id,X,Y,平均日较差,年均温,年降水量,最冷季度平均气温,最冷季度（或最寒季度）总降水量,最冷月（或最寒月）最低温,最干季度平均气温,最干季度（或最干燥季度）总降水量,最干月（或最干燥月）降水量,最暖季度平均气温,最暖季度（或最热季度）总降水量,最暖月（或最热月）最高温,最湿季度平均气温,最湿季度（或最湿润季度）总降水量,最湿月（或最湿润月）降水量,气温季节性,气温年较差,等温性,降水季节性,白蛾,海拔,坡度,坡向,植被
1398,106.7717891,39.27357333,13.2583,8.04583,170,-7.0,2,-15.4,-7.0,2,0,21.95,108,29.7,20.4167,113,52,1172.46,45.1,29.3976,108.48,0,27908.0,67.4414,97.43141,273
2095,93.3180519,40.79033494,16.575,8.87917,31,-6.18333,0,-15.9,-6.18333,0,0,22.6333,22,31.9,22.6333,22,9,1172.86,47.8,34.6757,85.361,0,1285.0,77.6829,171.74844,273
2097,92.11598878,40.05630586,16.2333,10.1667,14,-5.83333,0,-15.5,-1.96667,0,0,24.5667,12,33.8,24.5667,12,5,1237.45,49.3,32.9277,83.108,0,516.0,64.432724,28.687618,0
2098,94.39332585,42.78968768,13.2083,5.67917,76,-10.2833,3,-18.5,-10.2833,3,1,20.0,47,27.8,20.0,47,20,1230.03,46.3,28.5277,85.9166,0,-4347.0,84.23203,209.52118,273
2114,93.88753554,43.84014132,12.6083,4.6375,110,-11.1,4,-19.0,-11.1,4,1,19.1667,68,26.5,19.1667,68,27,1231.08,45.5,27.7106,87.9598,0,8454.0,86.09123,43.275967,273
2119,92.25197171,39.90666169,16.4583,9.7125,14,-5.86667,0,-15.5,-2.11667,0,0,23.7833,12,33.1,23.7833,12,5,1206.31,48.6,33.8649,83.108,0,-25852.0,76.13447,357.55295,0
2121,95.20820961,42.160848,14.8583,6.85417,56,-8.61667,4,-17.7,-8.61667,4,1,21.05,34,29.5,21.05,34,15,1207.5,47.2,31.4795,77.5936,0,11013.0,51.82747,337.61987,273
2125,93.01395715,41.73732569,15.725,8.72917,41,-7.01667,3,-16.4,-3.61667,3,1,22.9333,26,31.8,22.9333,26,10,1218.93,48.2,32.6245,76.2991,0,-29948.0,88.32763,209.93152,273
2140,95.16224837,42.5116383,14.7917,7.3375,49,-9.16667,3,-18.3,-5.85,3,1,22.2333,33,30.9,22.2333,33,15,1277.47,49.2,30.0644,90.1328,0,-25596.0,74.08869,185.09212,0
2158,92.3898453,41.47842817,15.6167,9.275,28,-6.68333,0,-16.0,-3.11667,0,0,23.7167,21,32.5,23.7167,21,8,1237.25,48.5,32.1993,88.0083,0,17668.0,79.19083,175.8335,0
2159,91.92430273,39.24301512,13.625,4.00417,29,-9.33333,1,-17.2,-6.66667,1,0,16.5833,23,24.2,16.5833,23,9,1054.67,41.4,32.9106,95.42,0,4873.0,85.800545,13.366109,273
117,116.6497336,41.05031424,12.7167,5.83333,480,-9.41667,6,-17.7,-9.41667,6,1,19.6,335,26.1,19.6,335,140,1177.3,43.8,29.0335,116.86,0,30467.0,85.8116,133.35754,69
718,117.7685084,42.39850401,13.1583,4.77917,408,-11.1,7,-19.2,-8.93333,7,1,19.25,285,26.2,19.25,285,121,1233.92,45.4,28.9831,115.661,0,19972.0,87.486824,350.7379,560
719,114.6025499,41.88873696,12.2583,3.22917,348,-13.3667,11,-20.9,-13.3667,11,3,18.2667,222,25.1,18.2667,222,89,1285.73,46.0,26.6486,100.151,0,-20987.0,70.37261,128.991,560
720,114.6841308,40.00403706,14.25,7.45,409,-8.36667,9,-18.2,-8.36667,9,2,21.4167,264,28.6,21.4167,264,115,1209.0,46.8,30.4487,105.386,0,-15869.0,74.23931,170.44571,560
721,116.3428206,41.23762125,12.6667,4.29167,463,-11.1,7,-19.1,-11.1,7,1,18.1833,312,24.7,18.1833,312,130,1189.63,43.8,28.9193,111.244,0,-23035.0,83.5471,230.08308,560
722,115.85673,40.85548934,13.2083,7.37917,442,-8.43333,9,-16.5,-8.43333,9,2,21.6667,292,28.3,21.6667,292,122,1224.57,44.8,29.4829,107.472,0,31491.0,78.08843,256.06516,560
723,116.9871468,41.47070213,13.4833,5.39167,463,-10.1667,7,-18.9,-10.1667,7,1,19.3833,323,26.2,19.3833,323,134,1198.82,45.1,29.8965,116.153,0,8964.0,80.35253,178.65211,560
724,116.4719182,41.8637258,13.6333,3.21667,430,-13.3333,9,-21.9,-13.3333,9,2,17.9667,289,25.4,17.9667,289,120,1268.63,47.3,28.8231,109.353,0,20741.0,76.5229,49.71047,352
725,114.5001403,41.55779806,12.375,4.02917,340,-12.4167,10,-20.2,-12.4167,10,2,18.8833,216,25.7,18.8833,216,89,1273.31,45.9,26.9608,101.311,0,26885.0,31.509037,253.61046,560
726,116.8870693,41.384438,13.7917,6.27083,462,-9.26667,6,-18.3,-9.26667,6,1,20.2333,324,27.1,20.2333,324,134,1196.76,45.4,30.3781,117.306,0,-27133.0,86.8536,41.145447,560
727,114.6477456,40.14462947,13.5583,7.25417,400,-8.43333,10,-17.6,-8.43333,10,3,21.1833,254,28.1,21.1833,254,111,1203.32,45.7,29.6681,102.919,0,-8445.0,86.19325,193.17256,560
728,115.6103803,41.22378744,13.0167,5.33333,426,-10.8667,10,-18.4,-10.8667,10,2,19.9833,264,26.7,19.9833,264,109,1257.82,45.1,28.8618,100.001,0,10245.0,84.86407,188.58342,560
729,116.7936583,41.20482241,13.5833,7.46667,459,-7.98333,6,-17.0,-7.98333,6,1,21.3167,327,28.0,21.3167,327,137,1189.26,45.0,30.1852,120.549,0,-19710.0,82.84793,219.00955,560
730,116.9641405,41.05458555,13.5333,8.14167,473,-7.35,6,-16.5,-7.35,6,1,21.9833,339,28.5,21.9833,339,145,1191.13,45.0,30.0741,122.37,0,-30974.0,85.665,28.84926,445
731,117.8534694,41.45973012,12.1583,4.97083,487,-10.3833,7,-18.4,-10.3833,7,1,18.9,343,25.3,18.9,343,147,1188.19,43.7,27.8223,118.685,0,-20988.0,87.23298,80.5677,69
732,115.5187724,41.48578278,12.875,3.6625,407,-13.15,12,-21.0,-13.15,12,3,18.7333,253,25.5,18.7333,253,105,1297.7,46.5,27.6882,99.3567,0,-24571.0,56.096664,54.462322,352
733,116.341238,41.11154922,12.5,4.86667,470,-10.4,6,-18.3,-10.4,6,1,18.65,322,25.0,18.65,322,133,1180.84,43.3,28.8684,113.459,0,-3067.0,84.94986,181.22827,69
734,114.6859725,41.93585893,12.3083,3.05417,354,-13.65,11,-21.2,-13.65,11,3,18.15,223,25.0,18.15,223,90,1292.98,46.2,26.6414,98.9402,0,-15611.0,60.026127,118.61046,560
735,117.7388362,41.44581998,13.1167,7.75833,447,-8.05,5,-16.8,-8.05,5,1,21.9667,319,28.5,21.9667,319,137,1219.54,45.3,28.9551,120.988,0,22786.0,87.64022,315.0,560
736,114.7511553,39.92162751,14.025,7.39583,422,-8.5,9,-18.1,-8.5,9,2,21.3,273,28.2,21.3,273,117,1209.32,46.3,30.2916,104.863,0,-25853.0,52.701786,341.56506,560
766,123.3640583,47.51746625,12.4167,3.44167,419,-16.2667,7,-24.9,-16.2667,7,1,21.0,297,27.5,21.0,297,137,1511.79,52.4,23.6959,120.706,0,-25600.0,19.082855,53.1301,518
767,124.8483702,46.46144511,11.3833,4.31667,456,-15.2667,9,-23.7,-15.2667,9,2,22.05,313,28.3,22.05,313,144,1511.33,52.0,21.891,115.455,0,-31232.0,52.54738,237.99461,352
770,124.76211,47.5756461,11.975,2.8375,450,-17.8667,8,-26.4,-17.8667,8,2,21.0167,314,27.1,21.0167,314,142,1573.77,53.5,22.3832,117.944,0,-24064.0,6.2432003,18.434948,560
778,125.6099689,53.06739947,13.275,-1.8125,499,-23.3333,19,-31.7,-23.3333,19,5,18.0167,296,26.0,18.0167,296,121,1691.61,57.7,23.0069,93.0242,0,-11264.0,76.483284,195.2666,1
782,124.6395589,51.55386864,14.2833,-2.78333,522,-22.9667,15,-32.4,-22.9667,15,4,15.8833,335,24.1,15.8833,335,136,1586.68,56.5,25.2802,103.253,0,14850.0,80.80334,260.32666,445
783,124.0798353,47.49734648,12.0917,3.3875,437,-17.0167,8,-25.7,-17.0167,8,2,21.3833,301,27.7,21.3833,301,138,1555.49,53.4,22.6436,115.89,0,-27392.0,30.416758,315.0,445
787,125.7196925,48.07824294,11.675,1.8125,487,-19.3833,8,-27.4,-19.3833,8,2,20.2333,336,26.7,20.2333,336,151,1607.24,54.1,21.5804,117.214,0,-3584.0,51.280323,326.30994,560
788,122.4455459,52.92211308,15.9667,-4.46667,452,-26.7333,14,-36.2,-26.7333,14,4,15.9167,294,24.8,15.9167,294,116,1745.21,61.0,26.1749,103.485,0,3330.0,73.09075,75.38032,1
789,124.7776589,48.71277078,13.225,1.29583,477,-19.7833,8,-28.8,-15.6333,8,2,19.7667,333,26.7,19.7667,333,148,1605.77,55.5,23.8288,118.773,0,-4352.0,79.35052,160.62119,560
792,125.5511461,46.65992589,11.6,3.35,469,-16.8833,9,-25.3,-16.8833,9,2,21.3667,327,27.3,21.3667,327,148,1545.23,52.6,22.0532,118.097,0,-22272.0,17.193295,296.56506,560
798,124.7682384,48.45311645,12.8167,1.675,467,-19.4167,8,-28.6,-19.4167,8,2,20.1,325,26.9,20.1,325,145,1600.12,55.5,23.0931,118.248,0,-16896.0,43.977642,165.46555,560
810,125.2990393,52.03704814,13.9,-2.325,509,-22.95,16,-31.8,-22.95,16,4,16.7833,320,24.8,16.7833,320,130,1626.42,56.6,24.5583,100.615,0,23553.0,82.21382,130.39551,445
814,124.7388886,52.90224882,14.0417,-2.5875,491,-23.3167,17,-31.7,-23.3167,17,5,16.8667,305,25.2,16.8667,305,123,1646.44,56.9,24.6778,98.2878,0,-29439.0,87.97386,182.94644,69
820,125.4572302,52.89997322,13.3917,-2.10417,507,-22.7833,20,-31.0,-22.7833,20,6,17.2333,307,25.3,17.2333,307,125,1640.45,56.3,23.7863,95.1795,0,24065.0,85.2685,177.86676,1
825,122.0334356,53.09863978,15.4583,-4.75417,463,-25.9833,15,-35.3,-25.9833,15,4,15.2,298,23.9,15.2,298,117,1683.71,59.2,26.112,101.376,0,4611.0,84.4378,175.74796,1
827,125.1909681,48.89727762,12.8833,0.6,496,-20.3833,9,-29.1,-20.3833,9,2,19.1167,340,26.0,19.1167,340,150,1605.72,55.1,23.3817,116.433,0,21761.0,61.85615,141.009,560
836,125.0974076,47.26191686,11.4333,2.98333,451,-17.45,7,-25.6,-17.45,7,2,21.0833,314,27.0,21.0833,314,143,1555.84,52.6,21.7364,118.041,0,-24320.0,11.404628,329.03625,560
837,124.4035,47.65873797,12.025,2.92083,440,-17.5167,7,-26.2,-17.5167,7,1,20.95,307,27.3,20.95,307,140,1555.33,53.5,22.4766,118.385,0,-26112.0,8.794603,206.56505,445
839,122.3912119,53.05509095,16.0083,-4.5875,454,-26.8,16,-36.3,-26.8,16,4,15.8333,291,24.7,15.8333,291,114,1744.63,61.0,26.2432,100.97,0,-7935.0,85.9324,262.50702,1
841,124.5956819,52.00426779,13.9667,-2.90833,520,-23.3167,17,-32.1,-23.3167,17,5,16.1833,330,24.3,16.1833,330,134,1618.41,56.4,24.7636,101.412,0,18690.0,80.65854,281.8205,445
845,124.8498967,48.70863785,13.125,1.15417,482,-19.75,8,-28.7,-19.75,8,2,19.5667,335,26.5,19.5667,335,148,1596.47,55.2,23.7772,117.707,0,3841.0,73.36569,262.86838,560
846,123.9085436,47.94763433,12.975,2.74583,443,-17.3833,7,-26.5,-13.3833,7,1,20.6333,313,27.3,20.6333,313,142,1539.39,53.8,24.1171,119.858,0,-22784.0,12.341572,198.43495,445
848,124.336982,47.76352221,12.2833,2.825,448,-17.75,8,-26.5,-17.75,8,2,20.95,310,27.4,20.95,310,141,1566.16,53.9,22.7891,116.92,0,-25088.0,12.341572,251.56505,518
851,124.5436078,53.16050082,14.0333,-2.74167,483,-23.7833,17,-32.1,-23.7833,17,5,16.9667,300,25.5,16.9667,300,119,1670.47,57.6,24.3634,97.8643,0,-27135.0,88.14821,316.45023,69
855,125.0368304,51.88068223,13.5583,-2.99583,534,-22.35,14,-31.0,-22.35,14,4,15.3667,342,23.5,15.3667,342,139,1541.1,54.5,24.8777,103.246,0,-2814.0,83.20818,112.018196,69
857,124.4892509,52.92245547,14.8667,-2.925,484,-24.0167,18,-32.7,-24.0167,18,5,16.6667,305,25.3,16.6667,305,122,1666.95,58.0,25.6322,99.9941,0,29953.0,71.71392,280.53918,445
1031,123.8005566,45.98806761,11.5917,5.10417,404,-13.85,5,-22.3,-13.85,5,1,22.1333,291,28.2,22.1333,291,136,1458.83,50.5,22.9538,123.144,0,-32512.0,86.7497,89.66231,560
1035,122.0488499,45.49327361,13.2417,5.60417,414,-11.8833,5,-20.4,-11.8833,5,1,21.7167,306,28.4,21.7167,306,140,1365.75,48.8,27.1346,125.128,0,-8192.0,36.273537,81.869896,352
1036,125.4996937,45.3964895,11.475,4.85417,497,-14.8,9,-23.9,-14.8,9,2,22.2333,341,27.8,22.2333,341,157,1503.26,51.7,22.1954,115.59,0,31744.0,85.21217,225.9392,560
1037,123.1526785,45.34385263,12.35,5.75833,429,-12.9667,5,-21.6,-12.9667,5,1,22.6333,308,29.1,22.6333,308,142,1444.84,50.7,24.359,121.542,0,-29440.0,32.45693,67.619865,560
1041,123.815755,46.16447248,11.375,4.8125,401,-14.1667,5,-22.6,-14.1667,5,1,21.8833,289,27.8,21.8833,289,135,1460.05,50.4,22.5694,123.026,0,-32256.0,2.8009138,135.0,560
1042,123.8798549,45.84713606,11.55,5.13333,406,-13.8167,5,-22.2,-13.8167,5,1,22.1667,294,28.3,22.1667,294,138,1457.7,50.5,22.8713,124.306,0,-32512.0,-3.4028235e+38,-3.4028235e+38,560
1044,123.144925,44.83627918,12.3333,6.16667,431,-12.1833,5,-20.9,-12.1833,5,1,22.7667,306,29.1,22.7667,306,143,1418.87,50.0,24.6667,120.481,0,-28928.0,39.896168,245.55605,560
1051,122.9609208,45.39064483,12.475,5.79583,408,-12.6,5,-21.3,-12.6,5,1,22.3333,302,28.5,22.3333,302,139,1419.13,49.8,25.0502,126.556,0,-29184.0,42.054146,274.3987,560
1052,122.3152885,45.20425497,12.8417,6.0125,420,-12.1,5,-20.6,-12.1,5,1,22.4333,307,29.0,22.4333,307,140,1402.31,49.6,25.8905,123.564,0,-20736.0,6.2432003,108.43495,69
1053,123.7067141,46.08433085,11.375,5.12083,406,-13.8333,5,-22.1,-13.8333,5,1,22.2333,294,28.4,22.2333,294,137,1461.71,50.5,22.5248,123.623,0,32512.0,-3.4028235e+38,-3.4028235e+38,560
1055,124.5918968,44.56884493,11.575,4.8875,495,-14.3167,8,-22.8,-14.3167,8,2,21.7167,346,27.6,21.7167,346,161,1460.99,50.4,22.9663,118.37,0,-9728.0,73.86669,18.07232,560
1056,124.078604,45.44661844,11.4917,5.07083,472,-14.25,8,-22.6,-14.25,8,2,22.4667,315,28.8,22.4667,315,147,1488.38,51.4,22.3573,111.168,0,-32512.0,-3.4028235e+38,-3.4028235e+38,445
1058,124.2171874,44.26942195,11.7,5.46667,475,-13.3167,8,-21.9,-13.3167,8,2,21.9667,333,27.6,21.9667,333,156,1428.61,49.5,23.6364,119.286,0,-13824.0,14.759995,336.80142,560
1059,122.3899509,45.3545885,12.8083,5.80417,428,-12.1833,5,-20.8,-12.1833,5,1,22.25,307,28.7,22.25,307,140,1400.28,49.5,25.8754,120.603,0,-25344.0,12.341572,198.43495,445
1065,124.4313942,45.22170854,10.3667,4.88333,434,-14.25,5,-22.3,-14.25,5,1,22.05,312,27.9,22.05,312,147,1471.29,50.2,20.6507,123.484,0,32256.0,-3.4028235e+38,-3.4028235e+38,0
1067,124.0638662,45.43015195,11.5333,5.13333,429,-14.1833,5,-22.6,-14.1833,5,1,22.4833,309,28.8,22.4833,309,144,1485.77,51.4,22.4384,123.296,0,-32512.0,-3.4028235e+38,-3.4028235e+38,445
1069,123.5764954,45.15458661,11.825,5.52083,478,-13.2333,8,-21.6,-13.2333,8,2,22.5,317,28.7,22.5,317,149,1449.93,50.3,23.5089,110.487,0,-30208.0,11.404628,120.96376,445
1071,122.8214242,45.64305986,12.175,5.82917,408,-12.2,5,-20.5,-12.2,5,1,22.2833,300,28.5,22.2833,300,137,1400.68,49.0,24.8469,125.265,0,-26112.0,18.904743,135.0,560
1074,123.9031269,44.72061077,11.9333,5.675,442,-13.2167,6,-22.0,-13.2167,6,1,22.45,316,28.5,22.45,316,150,1446.9,50.5,23.6304,122.832,0,-26368.0,15.469788,0.0,560
1076,125.2109609,45.33130794,11.85,4.76667,488,-15.1167,8,-24.1,-15.1167,8,2,22.2,337,27.9,22.2,337,156,1514.76,52.0,22.7885,116.571,0,-29440.0,11.072653,315.0,560
1077,122.1242028,45.04480066,12.8083,6.17917,414,-11.5667,5,-20.0,-11.5667,5,1,22.4833,302,29.1,22.4833,302,138,1384.66,49.1,26.0862,123.252,0,-20480.0,2.8009138,225.0,445
1078,125.7747145,45.2242558,11.825,5.07917,513,-14.6833,10,-24.1,-14.6833,10,2,22.4833,350,28.0,22.4833,350,159,1510.91,52.1,22.6967,114.535,0,-31488.0,6.2432003,251.56505,445
1085,123.6370038,45.97252259,11.9583,5.32917,426,-13.8167,5,-22.1,-13.8167,5,1,22.5167,302,28.9,22.5167,302,140,1475.1,51.0,23.4477,119.778,0,-31744.0,38.053352,135.0,560
1088,122.3579984,44.53284799,12.725,6.5375,435,-11.4667,7,-20.1,-11.4667,7,2,22.9667,308,29.5,22.9667,308,140,1398.24,49.6,25.6552,118.21,0,-21504.0,18.169481,341.56506,352
1089,122.8557792,44.72801637,12.65,6.33333,423,-11.9833,5,-20.8,-11.9833,5,1,22.9167,304,29.4,22.9167,304,141,1416.69,50.2,25.1992,121.994,0,-26624.0,42.054146,212.47119,560
1090,125.3008293,45.36554796,11.5833,4.8,487,-14.9833,8,-24.1,-14.9833,8,2,22.25,337,27.9,22.25,337,156,1509.78,52.0,22.2756,116.949,0,-31232.0,85.21253,226.17393,560
1091,122.4177511,45.29043499,12.8167,5.93333,409,-12.1333,5,-20.8,-12.1333,5,1,22.2833,303,28.8,22.2833,303,138,1398.07,49.6,25.8401,125.889,0,-22784.0,32.45693,67.619865,560
1092,122.5321673,45.26737985,12.7667,5.875,411,-12.2833,5,-21.0,-12.2833,5,1,22.2667,303,28.6,22.2667,303,138,1403.68,49.6,25.7392,124.859,0,-25856.0,14.759995,246.8014,560
1093,124.3519363,45.33675347,11.5083,5.0625,482,-14.45,8,-22.9,-14.45,8,2,22.2833,321,28.3,22.2833,321,150,1487.11,51.2,22.4772,111.143,0,-31488.0,87.8843,340.59247,445
1098,123.0077143,45.53490149,12.3417,5.62083,423,-12.8,5,-21.4,-12.8,5,1,22.3167,301,28.7,22.3167,301,138,1426.36,50.1,24.6341,120.108,0,-29696.0,17.193295,243.43495,560
1203,125.2601944,41.94728892,12.4667,3.70833,877,-13.7333,26,-23.5,-13.7333,26,6,19.1333,558,25.2,19.1333,558,229,1321.63,48.7,25.5989,102.434,0,1027.0,83.48626,286.28967,69
1204,119.8998866,41.97211432,12.5667,5.94167,459,-10.0167,6,-18.2,-10.0167,6,1,20.35,323,26.6,20.35,323,145,1236.24,44.8,28.0506,118.465,0,8707.0,67.521996,193.2429,352
1205,119.7232297,41.35381169,12.65,7.53333,489,-8.06667,7,-16.6,-8.06667,7,2,21.5667,345,27.6,21.5667,345,154,1204.79,44.2,28.6199,119.97,0,-4607.0,83.55514,58.421547,183
1206,119.9018515,41.41518036,12.8667,7.95833,485,-7.68333,7,-16.4,-7.68333,7,2,21.9833,343,28.0,21.9833,343,155,1206.43,44.4,28.979,120.7,0,-27390.0,81.03454,219.68373,429
1207,120.1646918,41.78086717,12.4583,6.82083,477,-8.9,6,-17.1,-8.9,6,1,20.9667,339,27.1,20.9667,339,154,1215.92,44.2,28.1863,120.866,0,7683.0,83.3874,123.883,183
1208,125.0180199,41.89978809,12.6833,4.15833,870,-13.1333,27,-23.1,-13.1333,27,7,19.45,551,25.5,19.45,551,226,1309.59,48.6,26.0974,101.763,0,24066.0,86.33295,270.63617,69
1210,112.6345251,44.01584777,13.6667,3.35,179,-16.1,4,-24.7,-13.85,4,1,20.9,126,29.1,20.9,126,50,1500.88,53.8,25.4027,114.209,0,2308.0,63.237698,150.7535,352
1213,112.1078871,40.15379341,14.525,4.6375,376,-10.9833,12,-20.5,-10.9833,12,3,18.6167,243,26.2,16.85,244,102,1198.88,46.7,31.1028,108.238,0,24581.0,81.252266,305.46677,560
1215,118.484515,48.38107553,13.2667,-0.525,291,-21.85,7,-30.2,-21.85,7,2,18.75,205,26.5,18.75,205,91,1645.97,56.7,23.398,117.861,0,-22526.0,53.73078,293.9625,352
1216,113.4370865,43.5372876,12.725,3.5875,207,-15.1667,4,-23.0,-15.1667,4,1,20.5833,143,28.4,20.5833,143,57,1448.93,51.4,24.7568,111.738,0,12036.0,76.73209,213.69006,352
1217,114.4660181,42.18566121,11.8667,3.43333,305,-13.15,8,-20.3,-13.15,8,2,18.65,201,25.6,18.65,201,81,1291.42,45.9,25.8533,105.136,0,23301.0,76.28272,265.156,352
1218,117.7343744,44.7861299,13.325,1.07083,317,-17.6333,8,-25.4,-17.6333,8,2,17.9667,216,25.9,17.9667,216,93,1442.9,51.3,25.9747,110.308,0,17412.0,83.0146,289.04935,352
1219,119.6047255,45.56088247,13.9417,1.12917,372,-16.95,11,-25.4,-16.95,11,3,17.7167,267,25.5,17.7167,267,120,1407.53,50.9,27.3903,119.049,0,-21501.0,80.68364,26.274212,352
1221,122.3429797,49.34228995,13.7417,-1.67917,500,-20.4833,8,-29.1,-20.4833,8,2,15.6167,358,23.5,15.6167,358,155,1473.08,52.6,26.1248,120.947,0,-766.0,85.99451,243.99384,1
1222,115.753636,47.83047394,13.2583,1.9125,190,-17.85,6,-25.8,-14.5667,6,2,20.35,130,28.3,20.35,130,52,1546.72,54.1,24.5071,109.065,0,26882.0,72.30619,280.81387,352
1223,111.9092978,42.01602367,13.0167,2.96667,214,-14.0667,5,-22.5,-14.0667,5,1,18.3333,147,25.7,18.3333,147,68,1312.36,48.2,27.0055,116.018,0,-8699.0,72.322395,221.42062,445
1224,125.1971501,51.43595775,14.45,-2.35,522,-22.6,16,-32.0,-22.6,16,4,16.3,335,24.5,16.3,335,136,1587.68,56.5,25.5752,103.311,0,13826.0,75.65155,233.63713,1
1225,112.3964633,41.58579896,13.3333,3.61667,262,-12.25,5,-20.9,-12.25,5,1,18.25,180,25.6,18.25,180,80,1236.56,46.5,28.6738,115.327,0,-6139.0,51.063374,333.43494,352
1226,122.4350666,47.69125183,12.875,2.34583,446,-15.55,7,-23.5,-15.55,7,2,18.8167,327,25.8,18.8167,327,147,1397.14,49.3,26.1156,124.507,0,-23039.0,86.12703,51.46593,69
1228,121.7042136,51.76227209,14.7083,-4.9125,507,-24.95,15,-34.3,-24.95,15,4,13.7,338,22.3,13.7,338,136,1574.25,56.6,25.9865,107.228,0,-24573.0,76.95626,350.3106,1
1229,121.6186314,43.84907918,12.7833,6.98333,426,-10.8167,7,-19.3,-10.8167,7,2,23.0833,302,29.8,23.0833,302,136,1377.85,49.1,26.0353,118.028,0,-11776.0,8.349824,315.0,352
1231,113.780295,40.78646059,13.225,5.2625,350,-10.0833,11,-18.7,-10.0833,11,3,19.1167,222,26.1,19.1167,222,95,1187.44,44.8,29.5201,101.218,0,-1532.0,72.9676,21.125725,560
1232,121.0149985,47.8774983,12.8167,-2.15,472,-19.5667,13,-27.3,-19.5667,13,4,14.2,333,21.5,14.2,333,147,1378.19,48.8,26.2637,117.217,0,-27644.0,84.532936,269.24188,1
1235,111.2623911,40.4395316,13.8583,6.27083,319,-10.7,12,-20.2,-10.7,12,4,21.1,208,28.7,19.0667,211,89,1286.6,48.9,28.3401,110.229,0,-7165.0,18.169481,198.43495,445
1236,113.9323566,44.01595816,12.7333,2.48333,212,-16.8667,4,-24.7,-14.4833,4,1,19.9167,152,27.7,19.9167,152,61,1491.83,52.4,24.3003,116.641,0,14852.0,79.11874,13.8514185,352
1237,119.8651121,42.63820216,13.0667,7.23333,419,-9.8,8,-17.9,-9.8,8,2,22.5167,287,29.2,22.5167,287,128,1316.79,47.1,27.7424,112.543,0,-13567.0,38.26914,322.12503,560
1238,117.2924988,48.12104112,13.1167,0.883333,231,-20.0667,6,-28.0,-20.0667,6,2,20.05,163,27.8,20.05,163,68,1622.24,55.8,23.5066,116.388,0,15106.0,42.71007,282.99463,445
1241,120.6840595,46.48193885,14.2667,-0.366667,443,-18.15,13,-27.0,-18.15,13,4,15.9,311,23.3,15.9,311,140,1382.58,50.3,28.3632,116.21,0,25348.0,69.06179,83.15205,352
1242,119.9728861,48.91349742,12.9667,-1.50833,363,-22.9,9,-30.8,-19.6333,7,2,17.65,262,25.4,17.65,262,108,1648.91,56.2,23.0724,119.625,0,-17406.0,81.38371,29.52136,445
1245,120.3822627,44.20819677,13.0167,6.21667,390,-10.7167,7,-18.7,-10.7167,7,2,21.85,282,28.9,21.85,282,126,1327.44,47.6,27.3459,120.171,0,26113.0,55.791435,48.814075,352
1246,110.4081807,40.54182038,13.5583,5.8625,321,-12.2667,19,-21.2,0.0166667,19,4,21.3167,205,28.9,19.3,208,101,1360.44,50.1,27.0625,109.563,0,-7165.0,14.759995,156.8014,560
1247,122.0610736,51.92042921,14.6167,-4.55833,501,-25.0333,15,-34.3,-25.0333,15,4,14.35,327,22.9,14.35,327,131,1605.72,57.2,25.5536,104.345,0,25347.0,67.235146,244.16731,445
1248,116.6728395,45.71657403,13.8,0.625,249,-18.85,7,-26.6,-18.85,7,2,18.35,166,26.4,18.35,166,67,1507.11,53.0,26.0377,105.394,0,4356.0,76.87455,197.85033,352
1249,117.951841,49.39822406,12.9833,-0.175,303,-21.1833,7,-29.3,-21.1833,7,2,18.75,215,26.1,18.75,215,91,1616.19,55.4,23.4356,117.047,0,8450.0,7.878464,90.0,352
1250,112.9994384,43.16011894,13.225,4.6875,202,-13.3833,5,-21.7,-13.3833,5,1,21.25,137,29.2,21.25,137,55,1402.84,50.9,25.9823,109.827,0,3588.0,74.24044,99.553566,352
1252,113.0039652,40.7884431,13.7583,3.45417,384,-11.5667,13,-20.3,-11.5667,13,4,17.25,248,24.7,17.25,248,98,1168.88,45.0,30.5741,103.918,0,23558.0,87.88197,286.34818,352
1253,114.2638781,44.35390981,13.3083,1.67917,223,-18.4,5,-26.7,-14.7,5,1,19.5,159,27.5,19.5,159,63,1537.36,54.2,24.5541,115.348,0,13572.0,76.543335,197.83502,352
1257,124.7099244,50.02773121,14.3,-0.883333,508,-21.2833,12,-30.9,-17.3833,12,3,17.5333,339,25.2,17.5333,339,144,1584.02,56.1,25.4902,111.111,0,-20991.0,77.80701,238.44862,69
1260,118.0596356,48.60578102,12.9333,0.233333,269,-21.1667,6,-29.1,-21.1667,6,2,19.5667,192,27.2,19.5667,192,84,1650.54,56.3,22.9722,119.593,0,11266.0,14.007399,56.309933,352
1261,118.8949478,46.12178998,14.0667,-0.683333,343,-20.3333,10,-28.7,-20.3333,10,3,16.9833,237,24.9,16.9833,237,106,1515.36,53.6,26.2438,112.919,0,-7677.0,82.44765,227.60388,352
1262,125.7848105,50.73358758,14.0167,-1.725,512,-23.5,16,-33.1,-23.5,16,4,17.5333,327,25.3,17.5333,327,133,1673.8,58.4,24.0011,103.413,0,19713.0,21.971062,210.96376,1
1263,125.1553778,51.20098292,14.3417,-1.89583,519,-22.1,16,-31.6,-22.1,16,4,16.6667,335,24.7,16.6667,335,137,1584.86,56.3,25.4737,104.468,0,4866.0,82.46663,201.75311,1
